held_out_cohort,rank,gene_id,n_nonzero,total_abundance,n_cohorts,prevalence,mean_abundance
WirbelJ_2018,47,UniRef90_A7VD49,1205,0.039885740726,9,0.9925864909390445,3.2854811141680395e-05
WirbelJ_2018,48,UniRef90_A0A174VDA7,1205,0.038016663244,9,0.9925864909390445,3.13152086029654e-05
WirbelJ_2018,49,UniRef90_A0A174C1Q1,1205,0.033942574376,9,0.9925864909390445,2.7959286965403623e-05
WirbelJ_2018,50,UniRef90_C7H3I9,1205,0.033907022396,9,0.9925864909390445,2.7930001973640857e-05
WirbelJ_2018,51,UniRef90_A0A096B5B1,1205,0.029490497445,9,0.9925864909390445,2.42920077800659e-05
WirbelJ_2018,52,UniRef90_D4L0W7,1205,0.0273776613397,9,0.9925864909390445,2.255161560107084e-05
WirbelJ_2018,53,UniRef90_D4JTZ5,1205,0.02461437329,9,0.9925864909390445,2.0275431046128503e-05
WirbelJ_2018,54,UniRef90_A0A1V5J5Q1,1205,0.016028689687,9,0.9925864909390445,1.3203204025535421e-05
WirbelJ_2018,55,UniRef90_A7AJP8,1204,0.8084743175881,9,0.9917627677100495,0.0006659590754432454
WirbelJ_2018,56,UniRef90_A7UXY6,1204,0.4061326815644,9,0.9917627677100495,0.0003345409238586491
WirbelJ_2018,57,UniRef90_A0A173YTU2,1204,0.037671971200100005,9,0.9917627677100495,3.103127775955519e-05
WirbelJ_2018,58,UniRef90_A6P024,1204,0.015607367700599999,9,0.9917627677100495,1.28561513184514e-05
WirbelJ_2018,59,UniRef90_A7V4G2,1203,2.175034964875,9,0.9909390444810544,0.0017916268244439868
WirbelJ_2018,60,UniRef90_A0A3E4HP53,1203,0.3962072819571,9,0.9909390444810544,0.0003263651416450576
WirbelJ_2018,61,UniRef90_A5KRI2,1203,0.11721300576999999,9,0.9909390444810544,9.655107559308072e-05
WirbelJ_2018,62,UniRef90_E2SRB6,1203,0.0896333100398,9,0.9909390444810544,7.383303957149918e-05
WirbelJ_2018,63,UniRef90_G2T5K3,1203,0.069282086176,9,0.9909390444810544,5.7069263736408565e-05
WirbelJ_2018,64,UniRef90_B0N9J6,1203,0.035258608158,9,0.9909390444810544,2.904333456177924e-05
WirbelJ_2018,65,UniRef90_A7AZM6,1203,0.028324697030000002,9,0.9909390444810544,2.3331710897858322e-05
WirbelJ_2018,66,UniRef90_A0A134CL89,1203,0.0222083524075,9,0.9909390444810544,1.829353575576606e-05
WirbelJ_2018,67,UniRef90_J7TUV6,1202,0.2048698802162,9,0.9901153212520593,0.00016875607925551895
WirbelJ_2018,68,UniRef90_A0A174EV71,1202,0.062627899605,9,0.9901153212520593,5.158805568780889e-05
WirbelJ_2018,69,UniRef90_A6KYH2,1202,0.061755058528400006,9,0.9901153212520593,5.086907621779242e-05
WirbelJ_2018,70,UniRef90_D4LY41,1202,0.061055485034000004,9,0.9901153212520593,5.02928212800659e-05
WirbelJ_2018,71,UniRef90_A0A173VH24,1202,0.045375040712,9,0.9901153212520593,3.737647505107084e-05
WirbelJ_2018,72,UniRef90_A6P028,1202,0.0382235480249,9,0.9901153212520593,3.1485624402718286e-05
WirbelJ_2018,73,UniRef90_A0A395V457,1202,0.01133257353,9,0.9901153212520593,9.33490406095552e-06
WirbelJ_2018,74,UniRef90_A5Z498,1201,0.08697170411510001,9,0.9892915980230642,7.164061294489292e-05
WirbelJ_2018,75,UniRef90_A0A396A9Y4,1201,0.073718132038,9,0.9892915980230642,6.072333775782537e-05
WirbelJ_2018,76,UniRef90_A6KYJ9,1201,0.0675351517226,9,0.9892915980230642,5.56302732476112e-05
WirbelJ_2018,77,UniRef90_C4Z731,1201,0.06610077286800001,9,0.9892915980230642,5.444874206589786e-05
WirbelJ_2018,78,UniRef90_A9KJG8,1201,0.04632003496,9,0.9892915980230642,3.815488876441515e-05
WirbelJ_2018,79,UniRef90_D4KTF5,1201,0.037900147871999995,9,0.9892915980230642,3.1219232184514e-05
WirbelJ_2018,80,UniRef90_A0A3E4VBF9,1201,0.032649485618,9,0.9892915980230642,2.6894139718286654e-05
WirbelJ_2018,81,UniRef90_A0A2X2VRZ5,1201,0.030649302200999998,9,0.9892915980230642,2.5246542175453047e-05
WirbelJ_2018,82,UniRef90_A0A2D1TZK6,1201,0.029553294627,9,0.9892915980230642,2.4343735277594728e-05
WirbelJ_2018,83,UniRef90_E5VKQ7,1201,0.027447391938000002,9,0.9892915980230642,2.2609054314662275e-05
WirbelJ_2018,84,UniRef90_A0A068NYL3,1201,0.02496232667171,9,0.9892915980230642,2.0562048329250413e-05
WirbelJ_2018,85,UniRef90_A0A174E4H8,1201,0.022843112119,9,0.9892915980230642,1.8816402074958815e-05
WirbelJ_2018,86,UniRef90_A0A0C1R4M8,1201,0.006461861222699999,9,0.9892915980230642,5.322785191680395e-06
WirbelJ_2018,87,UniRef90_B5CLP5,1200,0.1163214833665,9,0.9884678747940692,9.581670788014828e-05
WirbelJ_2018,88,UniRef90_A8S630,1200,0.0893405386461,9,0.9884678747940692,7.359187697372324e-05
WirbelJ_2018,89,UniRef90_A6LEG9,1200,0.0814347812109,9,0.9884678747940692,6.70797209315486e-05
WirbelJ_2018,90,UniRef90_A0A3E5GAA7,1200,0.049073196909,9,0.9884678747940692,4.0422732214991764e-05
WirbelJ_2018,91,UniRef90_R9LJ58,1200,0.047830870535,9,0.9884678747940692,3.939939912273476e-05
WirbelJ_2018,92,UniRef90_F7KIU0,1200,0.038085517923,9,0.9884678747940692,3.1371925801482706e-05
WirbelJ_2018,93,UniRef90_D3AQS6,1200,0.0263257712831,9,0.9884678747940692,2.1685149327100493e-05
WirbelJ_2018,94,UniRef90_A0A3A6I5M8,1200,0.0104230448321,9,0.9884678747940692,8.58570414505766e-06
WirbelJ_2018,95,UniRef90_Q08425,1199,0.0716985427774,9,0.9876441515650741,5.905975517084019e-05
WirbelJ_2018,96,UniRef90_Q8A499,1199,0.0645658416153,9,0.9876441515650741,5.318438353813839e-05
WirbelJ_2018,97,UniRef90_R6MNH0,1199,0.062849106815,9,0.9876441515650741,5.177026920510709e-05
WirbelJ_2018,98,UniRef90_B0PDG5,1199,0.047027416418,9,0.9876441515650741,3.8737575303130146e-05
WirbelJ_2018,99,UniRef90_A0A0E9FSE3,1199,0.038653859797,9,0.9876441515650741,3.184008220510708e-05
WirbelJ_2018,100,UniRef90_R0CK04,1199,0.036334165468500004,9,0.9876441515650741,2.9929296102553546e-05
WirbelJ_2018,101,UniRef90_D4L1Y8,1199,0.034414162084,9,0.9876441515650741,2.8347744714991763e-05
WirbelJ_2018,102,UniRef90_A0A346FUW7,1199,0.0230622411819999,9,0.9876441515650741,1.8996903774299752e-05
WirbelJ_2018,103,UniRef90_D4CI29,1199,0.015924766387,9,0.9876441515650741,1.3117599989291599e-05
WirbelJ_2018,104,UniRef90_R9KPA6,1199,0.011137089632,9,0.9876441515650741,9.17387943327842e-06
WirbelJ_2018,105,UniRef90_A0A174I2V0,1198,0.4001252859724,9,0.9868204283360791,0.0003295924925637562
WirbelJ_2018,106,UniRef90_A0A174NV69,1198,0.21186954188700002,9,0.9868204283360791,0.00017452186316886328
WirbelJ_2018,107,UniRef90_A0A174TQZ1,1198,0.063914388244,9,0.9868204283360791,5.264776626359144e-05
WirbelJ_2018,108,UniRef90_A0A3E4TAH0,1198,0.05099019546,9,0.9868204283360791,4.200180845140033e-05
WirbelJ_2018,109,UniRef90_A6BD33,1198,0.047675245541,9,0.9868204283360791,3.9271207200164745e-05
WirbelJ_2018,110,UniRef90_C4Z2U0,1198,0.043869467105,9,0.9868204283360791,3.613629909802306e-05
WirbelJ_2018,111,UniRef90_D4LWI4,1198,0.036674477074,9,0.9868204283360791,3.020961867710049e-05
WirbelJ_2018,112,UniRef90_A6NW75,1198,0.0310742517904,9,0.9868204283360791,2.559658302339374e-05
WirbelJ_2018,113,UniRef90_A0A1Y3RCS7,1198,0.0265271560558,9,0.9868204283360791,2.1851034642339373e-05
WirbelJ_2018,114,UniRef90_R0BXG6,1198,0.026350811646,9,0.9868204283360791,2.1705775655683688e-05
WirbelJ_2018,115,UniRef90_A0A173QWR1,1198,0.022292845815,9,0.9868204283360791,1.8363134938220757e-05
WirbelJ_2018,116,UniRef90_A0A396GFV9,1198,0.0193159212162,9,0.9868204283360791,1.5910972995222406e-05
WirbelJ_2018,117,UniRef90_D0TK99,1197,0.38977026970999995,9,0.985996705107084,0.0003210628251317957
WirbelJ_2018,118,UniRef90_A0A1Y4M362,1197,0.0925652284663,9,0.985996705107084,7.624812888492586e-05
WirbelJ_2018,119,UniRef90_A7B6K6,1197,0.091313055216,9,0.985996705107084,7.521668469192751e-05
WirbelJ_2018,120,UniRef90_B5CNA7,1197,0.048312247965,9,0.985996705107084,3.9795920893739704e-05
WirbelJ_2018,121,UniRef90_D4L1Z3,1197,0.043158880521,9,0.985996705107084,3.5550972422570015e-05
WirbelJ_2018,122,UniRef90_A0A173X6V6,1197,0.043152949135,9,0.985996705107084,3.554608660214168e-05
WirbelJ_2018,123,UniRef90_A0A136WGK3,1197,0.0345191709145,9,0.985996705107084,2.8434242927924215e-05
WirbelJ_2018,124,UniRef90_A0A174GBZ5,1197,0.033551252281000005,9,0.985996705107084,2.7636945865733117e-05
WirbelJ_2018,125,UniRef90_A0A3E4V6K6,1197,0.031179646205,9,0.985996705107084,2.5683398850906097e-05
WirbelJ_2018,126,UniRef90_U5F4Y0,1197,0.0254448139279,9,0.985996705107084,2.0959484289868204e-05
WirbelJ_2018,127,UniRef90_F7KHD1,1197,0.0243318272311,9,0.985996705107084,2.0042691294151567e-05
WirbelJ_2018,128,UniRef90_A0A173YA79,1197,0.0195176237416,9,0.985996705107084,1.6077120050741353e-05
WirbelJ_2018,129,UniRef90_H1B4Y0,1197,0.0178625848209999,9,0.985996705107084,1.4713826046952142e-05
WirbelJ_2018,130,UniRef90_A0A0E1X896,1196,0.4084574874816,9,0.985172981878089,0.0003364559204955519
WirbelJ_2018,131,UniRef90_A5ZYU0,1196,0.3367054566161,9,0.985172981878089,0.0002773521059440692
WirbelJ_2018,132,UniRef90_E6SR85,1196,0.0835059061349,9,0.985172981878089,6.878575464159802e-05
WirbelJ_2018,133,UniRef90_B0G8N9,1196,0.074230099056,9,0.985172981878089,6.114505688303131e-05
WirbelJ_2018,134,UniRef90_A8ST13,1196,0.0525893787714,9,0.985172981878089,4.3319092892421745e-05
WirbelJ_2018,135,UniRef90_A9KRZ1,1196,0.047357364254,9,0.985172981878089,3.9009361e-05
WirbelJ_2018,136,UniRef90_A0A174Z1D1,1196,0.036475034403,9,0.985172981878089,3.0045333116144973e-05
WirbelJ_2018,137,UniRef90_A8R8S8,1196,0.0275103011805,9,0.985172981878089,2.2660874119028008e-05
WirbelJ_2018,138,UniRef90_D4K6T2,1196,0.0269922986014,9,0.985172981878089,2.2234183361943987e-05
WirbelJ_2018,139,UniRef90_A0A0S2W8L4,1196,0.0255380725875,9,0.985172981878089,2.1036303614085665e-05
WirbelJ_2018,140,UniRef90_U2R7I4,1196,0.024611113286000002,9,0.985172981878089,2.0272745705107084e-05
WirbelJ_2018,141,UniRef90_C0CLV9,1196,0.0211709117669999,9,0.985172981878089,1.743897180148262e-05
WirbelJ_2018,142,UniRef90_F5RQN3,1196,0.0138476899325,9,0.985172981878089,1.1406663865321253e-05
WirbelJ_2018,143,UniRef90_E1YSQ9,1195,0.0655199794645,9,0.984349258649094,5.3970329048187806e-05
WirbelJ_2018,144,UniRef90_Q8AAN9,1195,0.053292299359000005,9,0.984349258649094,4.389810490856672e-05
WirbelJ_2018,145,UniRef90_C3R2Z0,1195,0.0423121766671,9,0.984349258649094,3.485352279003295e-05
WirbelJ_2018,146,UniRef90_E1KN21,1195,0.0409112852695,9,0.984349258649094,3.3699576004530474e-05
WirbelJ_2018,147,UniRef90_S0F6D4,1195,0.0379570900896,9,0.984349258649094,3.126613681186161e-05
WirbelJ_2018,148,UniRef90_A7VRM9,1195,0.035385268634,9,0.984349258649094,2.9147667738056014e-05
WirbelJ_2018,149,UniRef90_A0A174EIN5,1195,0.033018677556,9,0.984349258649094,2.7198251693574958e-05
WirbelJ_2018,150,UniRef90_D4KYI8,1195,0.032976876858,9,0.984349258649094,2.716381948764415e-05
WirbelJ_2018,151,UniRef90_C0FQ15,1195,0.0329034500791,9,0.984349258649094,2.7103336144233936e-05
WirbelJ_2018,152,UniRef90_A0A0P6AFG5,1195,0.025874023061,9,0.984349258649094,2.1313033822899506e-05
WirbelJ_2018,153,UniRef90_C7H7K4,1195,0.02586147825,9,0.984349258649094,2.1302700370675453e-05
WirbelJ_2018,154,UniRef90_A0A174LPJ5,1195,0.019978415121,9,0.984349258649094,1.6456684613673806e-05
WirbelJ_2018,155,UniRef90_R0AZG5,1195,0.0188470601,9,0.984349258649094,1.5524761202635913e-05
WirbelJ_2018,156,UniRef90_A0A174S825,1195,0.015640632592999998,9,0.984349258649094,1.2883552383031299e-05
WirbelJ_2018,157,UniRef90_A7B6K2,1194,0.295709063559,9,0.9835255354200988,0.00024358242467792423
WirbelJ_2018,158,UniRef90_A0A174QSW1,1194,0.257754574836,9,0.9835255354200988,0.00021231843067215817
WirbelJ_2018,159,UniRef90_A5ZYK6,1194,0.1225825785329999,9,0.9835255354200988,0.00010097411740774292
WirbelJ_2018,160,UniRef90_A0A2P2F5X9,1194,0.0914787291975,9,0.9835255354200988,7.535315419892916e-05
WirbelJ_2018,161,UniRef90_A0A396E3S1,1194,0.081622999588,9,0.9835255354200988,6.723476078088962e-05
WirbelJ_2018,162,UniRef90_A6LEJ2,1194,0.0531980126215,9,0.9835255354200988,4.382043873270181e-05
WirbelJ_2018,163,UniRef90_E4VR83,1194,0.051869792425,9,0.9835255354200988,4.2726352903624384e-05
WirbelJ_2018,164,UniRef90_A0A133PU47,1194,0.0457831243005,9,0.9835255354200988,3.771262298228995e-05
WirbelJ_2018,165,UniRef90_Q9AE24,1194,0.044551125318,9,0.9835255354200988,3.6697796802306425e-05
WirbelJ_2018,166,UniRef90_B0NE07,1194,0.035070632714,9,0.9835255354200988,2.8888494822075785e-05
WirbelJ_2018,167,UniRef90_D4JB62,1194,0.033517968172,9,0.9835255354200988,2.760952897199341e-05
WirbelJ_2018,168,UniRef90_A0A135YTH6,1194,0.0310870223799999,9,0.9835255354200988,2.560710245469514e-05
WirbelJ_2018,169,UniRef90_C9YMF1,1194,0.0229309902224,9,0.9835255354200988,1.8888789310049422e-05
WirbelJ_2018,170,UniRef90_E4M058,1194,0.022235874858,9,0.9835255354200988,1.831620663756178e-05
WirbelJ_2018,171,UniRef90_G2T0G7,1194,0.020938330326,9,0.9835255354200988,1.724738906589786e-05
WirbelJ_2018,172,UniRef90_F7KLV8,1194,0.016269894624,9,0.9835255354200988,1.340189013509061e-05
WirbelJ_2018,173,UniRef90_D4LS50,1194,0.0140828906263,9,0.9835255354200988,1.1600404140280066e-05
WirbelJ_2018,174,UniRef90_D4CI30,1193,0.1398657417597,9,0.9827018121911038,0.00011521066042808897
WirbelJ_2018,175,UniRef90_A8SBJ8,1193,0.13322067480400002,9,0.9827018121911038,0.00010973696441845141
WirbelJ_2018,176,UniRef90_A0A0N7J6W0,1193,0.07105789100399999,9,0.9827018121911038,5.853203542339373e-05
WirbelJ_2018,177,UniRef90_D4WHX6,1193,0.058762258308,9,0.9827018121911038,4.840383715650741e-05
WirbelJ_2018,178,UniRef90_I4Z7P1,1193,0.055510798998,9,0.9827018121911038,4.572553459472817e-05
WirbelJ_2018,179,UniRef90_W4PUR5,1193,0.043067497712,9,0.9827018121911038,3.547569828006589e-05
WirbelJ_2018,180,UniRef90_A9KMW6,1193,0.035164425195,9,0.9827018121911038,2.896575386738056e-05
WirbelJ_2018,181,UniRef90_D4L1Z7,1193,0.030641039826,9,0.9827018121911038,2.523973626523888e-05
WirbelJ_2018,182,UniRef90_G2T3B2,1193,0.0192045235248,9,0.9827018121911038,1.58192121291598e-05
WirbelJ_2018,183,UniRef90_A0A1L5L421,1193,0.015012567187999901,9,0.9827018121911038,1.2366200319604532e-05
WirbelJ_2018,184,UniRef90_C5EWP5,1193,0.01171749556,9,0.9827018121911038,9.65197327841845e-06
WirbelJ_2018,185,UniRef90_A5Z3S1,1192,0.1285855100070999,9,0.9818780889621087,0.00010591887150502463
WirbelJ_2018,186,UniRef90_A0A3E4USV0,1192,0.074033776594,9,0.9818780889621087,6.09833415107084e-05
WirbelJ_2018,187,UniRef90_Q8A488,1192,0.051293435875,9,0.9818780889621087,4.225159462520593e-05
WirbelJ_2018,188,UniRef90_B5D2D5,1192,0.0480248832316,9,0.9818780889621087,3.9559211887644154e-05
WirbelJ_2018,189,UniRef90_B5CKQ6,1192,0.037502528784,9,0.9818780889621087,3.089170410543657e-05
WirbelJ_2018,190,UniRef90_C7H6T9,1192,0.028242366758,9,0.9818780889621087,2.326389354036244e-05
WirbelJ_2018,191,UniRef90_I9KG80,1192,0.026356208697999997,9,0.9818780889621087,2.1710221332784183e-05
WirbelJ_2018,192,UniRef90_A0A136Q7W4,1192,0.023814549705,9,0.9818780889621087,1.96165977800659e-05
WirbelJ_2018,193,UniRef90_A0A285PPQ3,1192,0.0229801471105999,9,0.9818780889621087,1.8929280980724793e-05
WirbelJ_2018,194,UniRef90_A0A1L5KFG5,1192,0.0144157315058,9,0.9818780889621087,1.187457290428336e-05
WirbelJ_2018,195,UniRef90_B0NWG2,1191,0.1585491399839,9,0.9810543657331137,0.00013060060954192751
WirbelJ_2018,196,UniRef90_Q8A485,1191,0.077645834961,9,0.9810543657331137,6.395867789209226e-05
WirbelJ_2018,197,UniRef90_K6AL67,1191,0.0740193689447,9,0.9810543657331137,6.097147359530478e-05
WirbelJ_2018,198,UniRef90_K9E6V7,1191,0.0629477463675,9,0.9810543657331137,5.185152089579901e-05
WirbelJ_2018,199,UniRef90_A0A396DV75,1191,0.053413506488,9,0.9810543657331137,4.399794603624382e-05
WirbelJ_2018,200,UniRef90_P94598,1191,0.0442020575286,9,0.9810543657331137,3.641026155568369e-05
WirbelJ_2018,201,UniRef90_A0A127SAM3,1191,0.041561225411600004,9,0.9810543657331137,3.42349467970346e-05
WirbelJ_2018,202,UniRef90_A0A015S3B6,1191,0.040487585669500004,9,0.9810543657331137,3.335056480189457e-05
WirbelJ_2018,203,UniRef90_D4VEF8,1191,0.0394105375541,9,0.9810543657331137,3.246337525049423e-05
WirbelJ_2018,204,UniRef90_F7JMP3,1191,0.039385868142,9,0.9810543657331137,3.244305448270181e-05
WirbelJ_2018,205,UniRef90_W0ERK2,1191,0.038252994145000004,9,0.9810543657331137,3.1509879855848436e-05
WirbelJ_2018,206,UniRef90_A0A173SUT5,1191,0.0348000893753,9,0.9810543657331137,2.8665641989538713e-05
WirbelJ_2018,207,UniRef90_E2SL15,1191,0.024698723824599998,9,0.9810543657331137,2.034491254085667e-05
WirbelJ_2018,208,UniRef90_D4JTZ6,1191,0.020466178927999998,9,0.9810543657331137,1.6858466991762765e-05
WirbelJ_2018,209,UniRef90_C4ZES9,1191,0.0175846320833,9,0.9810543657331137,1.4484869920345966e-05
WirbelJ_2018,210,UniRef90_A0A174IKQ7,1191,0.014199783636,9,0.9810543657331137,1.16966916276771e-05
WirbelJ_2018,211,UniRef90_B0N9J9,1191,0.0139572089864999,9,0.9810543657331137,1.1496877254118533e-05
WirbelJ_2018,212,UniRef90_N9XGD7,1191,0.0136926328494,9,0.9810543657331137,1.1278939744151565e-05
WirbelJ_2018,213,UniRef90_A6P025,1191,0.0122592166952,9,0.9810543657331137,1.0098201561120263e-05
WirbelJ_2018,214,UniRef90_Q8A480,1190,0.08636189410930001,9,0.9802306425041186,7.113829827784185e-05
WirbelJ_2018,215,UniRef90_A5Z300,1190,0.07547038335009999,9,0.9802306425041186,6.21667078666392e-05
WirbelJ_2018,216,UniRef90_A0A3E5DK23,1190,0.067819990767,9,0.9802306425041186,5.586490178500824e-05
WirbelJ_2018,217,UniRef90_Q8A466,1190,0.0571178107021,9,0.9802306425041186,4.704926746466227e-05
WirbelJ_2018,218,UniRef90_C3R255,1190,0.052376941874699996,9,0.9802306425041186,4.314410368591433e-05
WirbelJ_2018,219,UniRef90_F3PQ22,1190,0.0452536811934,9,0.9802306425041186,3.727650839654036e-05
WirbelJ_2018,220,UniRef90_Q8A6M0,1190,0.0447754707299,9,0.9802306425041186,3.6882595329406917e-05
WirbelJ_2018,221,UniRef90_Q8A6P8,1190,0.0411839376671,9,0.9802306425041186,3.392416611787479e-05
WirbelJ_2018,222,UniRef90_A0A139L6L7,1190,0.040550765382,9,0.9802306425041186,3.340260739868204e-05
WirbelJ_2018,223,UniRef90_A0A0K2HGC7,1190,0.0367333594703,9,0.9802306425041186,3.02581214747117e-05
WirbelJ_2018,224,UniRef90_A0A139SYK8,1190,0.0353564493421,9,0.9802306425041186,2.9123928617874794e-05
WirbelJ_2018,225,UniRef90_A8SVC3,1190,0.030246645255,9,0.9802306425041186,2.491486429571664e-05
WirbelJ_2018,226,UniRef90_C7H6U5,1190,0.028991459780999998,9,0.9802306425041186,2.3880938864085666e-05
WirbelJ_2018,227,UniRef90_A8RVD6,1190,0.0235262447899999,9,0.9802306425041186,1.937911432454687e-05
WirbelJ_2018,228,UniRef90_A0A396FC19,1190,0.02276512748,9,0.9802306425041186,1.875216431630972e-05
WirbelJ_2018,229,UniRef90_D4JTZ7,1190,0.022011708878,9,0.9802306425041186,1.8131555912685337e-05
WirbelJ_2018,230,UniRef90_A0A346FUW5,1190,0.017695379162,9,0.9802306425041186,1.4576094861614499e-05
WirbelJ_2018,231,UniRef90_U5F4E0,1190,0.0142927458586,9,0.9802306425041186,1.1773266769851729e-05
WirbelJ_2018,232,UniRef90_A0A2A7ADF2,1190,0.0142096755383,9,0.9802306425041186,1.170483981738056e-05
WirbelJ_2018,233,UniRef90_A7VEU0,1190,0.0090425114139,9,0.9802306425041186,7.448526700082373e-06
WirbelJ_2018,234,UniRef90_UPI000E4CFF93,1190,0.0068708285754,9,0.9802306425041186,5.6596611e-06
WirbelJ_2018,235,UniRef90_UPI0009DBE405,1190,0.005594948522,9,0.9802306425041186,4.6086890626029654e-06
WirbelJ_2018,236,UniRef90_Q8A469,1189,0.052247520177199996,9,0.9794069192751236,4.303749602734761e-05
